stocks,levels
KAMDHENU,"{""9.3"": 7, ""8.4"": 7, ""11.4"": 2, ""4.1"": 1, ""5.75"": 3, ""9.9"": 14, ""6.7"": 7, ""9.0"": 5, ""6.5"": 1, ""8.25"": 8, ""7.05"": 13, ""8.0"": 10, ""11.35"": 4, ""14.1"": 8, ""15.95"": 6, ""16.5"": 10, ""16.7"": 8, ""13.55"": 5, ""17.55"": 6, ""18.55"": 4, ""19.5"": 15, ""15.2"": 8, ""21.35"": 5, ""26.85"": 2, ""22.05"": 4, ""25.65"": 3, ""24.45"": 4, ""20.0"": 7, ""23.7"": 6, ""20.9"": 8, ""24.1"": 2, ""27.7"": 1, ""28.0"": 4, ""16.9"": 5, ""21.65"": 2, ""16.45"": 4, ""20.35"": 8, ""30.6"": 7, ""13.15"": 4, ""12.95"": 2, ""37.45"": 5, ""28.05"": 2, ""44.2"": 2, ""31.1"": 11, ""28.35"": 3, ""38.8"": 2, ""37.0"": 8, ""29.7"": 15, ""30.8"": 9, ""33.1"": 2, ""33.0"": 5, ""28.55"": 7, ""32.0"": 6, ""26.0"": 2, ""30.9"": 13, ""26.25"": 1, ""62.0"": 3, ""53.3"": 11, ""66.85"": 1, ""49.1"": 6, ""58.95"": 7, ""50.8"": 11, ""57.4"": 6, ""49.5"": 10, ""47.1"": 5, ""58.2"": 6, ""58.7"": 7, ""54.25"": 18, ""47.5"": 5, ""67.3"": 1, ""43.55"": 1, ""54.0"": 16, ""45.7"": 2, ""52.9"": 8, ""52.65"": 10}"
KSL,"{""228.65"": 8, ""233.0"": 9, ""269.0"": 2, ""211.5"": 5, ""91.75"": 1, ""158.8"": 1, ""135.5"": 1, ""259.0"": 8, ""209.9"": 14, ""243.6"": 6, ""246.8"": 6, ""196.3"": 2, ""232.6"": 8, ""206.35"": 6, ""230.7"": 11, ""306.9"": 22, ""258.85"": 8, ""335.0"": 18, ""280.0"": 9, ""364.5"": 13, ""418.9"": 4, ""414.1"": 5, ""466.2"": 3, ""366.45"": 13, ""418.0"": 5, ""418.1"": 6, ""363.5"": 11, ""408.05"": 7, ""337.6"": 21, ""298.85"": 35, ""353.9"": 12, ""305.55"": 25, ""265.0"": 5, ""342.4"": 20, ""339.9"": 20, ""273.2"": 4, ""318.0"": 25, ""263.1"": 5, ""314.9"": 36, ""281.15"": 5, ""283.1"": 15, ""342.85"": 13, ""283.7"": 14, ""294.0"": 13, ""392.0"": 13, ""322.2"": 22, ""281.0"": 5, ""355.25"": 10, ""320.55"": 27, ""365.1"": 19, ""530.7"": 4, ""558.0"": 1, ""442.15"": 9, ""423.5"": 4, ""504.95"": 7, ""427.3"": 1, ""625.0"": 1, ""1074.7"": 2, ""805.1"": 13, ""972.0"": 5, ""825.05"": 17, ""805.0"": 13, ""899.0"": 8, ""651.0"": 1, ""1083.0"": 2, ""733.1"": 2, ""902.0"": 14, ""715.25"": 1, ""861.8"": 12, ""721.5"": 2, ""1277.0"": 1}"
MAHSEAMLES,"{""197.8"": 3, ""180.0"": 7, ""180.4"": 8, ""223.8"": 1, ""92.3"": 1, ""114.3"": 12, ""93.5"": 1, ""103.0"": 6, ""125.95"": 4, ""96.8"": 8, ""133.5"": 4, ""123.65"": 3, ""105.1"": 8, ""107.0"": 5, ""107.25"": 12, ""165.5"": 3, ""177.2"": 9, ""138.5"": 5, ""157.0"": 17, ""150.0"": 11, ""132.5"": 1, ""160.5"": 4, ""140.1"": 16, ""166.85"": 4, ""147.25"": 14, ""171.25"": 6, ""144.05"": 13, ""174.5"": 3, ""165.0"": 8, ""154.6"": 19, ""272.45"": 6, ""288.5"": 9, ""264.5"": 8, ""225.0"": 3, ""238.5"": 3, ""297.4"": 10, ""247.5"": 12, ""289.0"": 9, ""238.3"": 3, ""263.25"": 7, ""314.95"": 15, ""312.5"": 7, ""262.5"": 5, ""273.75"": 8, ""425.0"": 8, ""362.95"": 6, ""455.0"": 5, ""383.15"": 4, ""419.4"": 7, ""279.5"": 9, ""344.0"": 6, ""297.05"": 11, ""333.0"": 8, ""299.6"": 8, ""374.0"": 8, ""498.0"": 3, ""444.4"": 6, ""544.0"": 1, ""470.05"": 9, ""1081.45"": 2, ""862.2"": 2, ""1097.0"": 1, ""891.0"": 5, ""776.5"": 4, ""964.45"": 7, ""842.2"": 2, ""942.0"": 6, ""601.75"": 7, ""675.0"": 16, ""569.25"": 5, ""702.9"": 2, ""566.5"": 2, ""660.0"": 13, ""598.05"": 7, ""814.3"": 5}"
MAITHANALL,"{""396.0"": 3, ""480.0"": 14, ""426.55"": 7, ""489.15"": 6, ""445.95"": 6, ""598.0"": 8, ""520.0"": 8, ""624.0"": 1, ""289.05"": 1, ""411.65"": 2, ""345.0"": 3, ""504.4"": 9, ""422.2"": 3, ""622.7"": 9, ""482.15"": 8, ""472.25"": 9, ""593.35"": 5, ""498.35"": 8, ""725.0"": 4, ""569.05"": 13, ""679.45"": 3, ""519.5"": 10, ""532.4"": 5, ""879.8"": 12, ""740.25"": 1, ""1138.0"": 28, ""1002.45"": 30, ""1254.95"": 9, ""911.05"": 15, ""911.0"": 15, ""1212.95"": 11, ""989.4"": 31, ""906.0"": 8, ""925.55"": 19, ""1100.05"": 40, ""929.0"": 22, ""1240.0"": 36, ""983.0"": 31, ""1491.0"": 2, ""1280.0"": 2, ""1595.9"": 1, ""777.0"": 6, ""1096.0"": 40, ""927.35"": 19, ""998.5"": 30, ""1026.0"": 41, ""916.0"": 7, ""913.5"": 8, ""1148.8"": 24, ""766.55"": 4, ""1034.9"": 44, ""1130.35"": 29, ""1206.95"": 19, ""968.15"": 36, ""1173.65"": 19, ""982.8"": 29, ""1107.0"": 27, ""1095.8"": 37, ""1335.5"": 1, ""1056.85"": 32, ""1001.1"": 49, ""1130.0"": 28, ""955.0"": 32, ""1359.0"": 3, ""1349.0"": 6, ""1048.0"": 38, ""1303.7"": 4, ""1288.8"": 4, ""984.7"": 34, ""1172.0"": 16, ""1060.0"": 39, ""975.0"": 42, ""1117.0"": 19, ""1239.85"": 19}"
MANINDS,"{""48.25"": 8, ""38.0"": 10, ""58.8"": 5, ""50.5"": 7, ""64.4"": 2, ""29.75"": 1, ""45.3"": 7, ""34.9"": 2, ""56.2"": 6, ""44.15"": 8, ""68.9"": 3, ""53.9"": 2, ""76.0"": 15, ""55.1"": 6, ""78.5"": 23, ""92.65"": 15, ""68.1"": 4, ""90.0"": 50, ""71.1"": 7, ""88.75"": 11, ""75.1"": 11, ""89.25"": 10, ""117.4"": 5, ""147.1"": 6, ""108.15"": 16, ""123.8"": 2, ""100.25"": 16, ""119.45"": 1, ""100.0"": 19, ""119.95"": 4, ""106.8"": 13, ""90.25"": 14, ""113.0"": 17, ""96.7"": 12, ""107.45"": 9, ""76.55"": 11, ""112.9"": 20, ""69.5"": 4, ""70.0"": 1, ""101.3"": 11, ""83.5"": 15, ""99.85"": 14, ""87.5"": 6, ""98.4"": 15, ""88.7"": 11, ""77.35"": 17, ""85.65"": 12, ""71.45"": 8, ""78.05"": 20, ""93.55"": 17, ""82.1"": 29, ""100.45"": 17, ""89.0"": 13, ""161.35"": 3, ""129.35"": 4, ""171.45"": 1, ""188.75"": 2, ""290.85"": 3, ""238.55"": 2, ""459.0"": 4, ""319.1"": 4, ""408.95"": 6, ""355.0"": 24, ""435.0"": 4, ""327.5"": 8, ""513.7"": 1, ""400.6"": 15, ""475.0"": 5, ""281.05"": 2, ""334.8"": 5, ""285.15"": 8, ""379.45"": 15}"
MUKANDLTD,"{""24.5"": 3, ""31.85"": 4, ""35.0"": 2, ""11.75"": 1, ""20.6"": 3, ""15.4"": 1, ""18.75"": 4, ""56.55"": 3, ""50.8"": 1, ""42.75"": 2, ""76.6"": 2, ""61.05"": 4, ""69.8"": 1, ""55.1"": 2, ""122.2"": 12, ""138.45"": 18, ""110.0"": 16, ""148.8"": 8, ""167.5"": 25, ""136.35"": 20, ""149.9"": 23, ""130.45"": 23, ""161.0"": 18, ""143.0"": 34, ""112.75"": 13, ""136.65"": 23, ""119.8"": 15, ""141.9"": 20, ""117.65"": 8, ""117.1"": 18, ""144.75"": 18, ""165.3"": 22, ""110.1"": 16, ""98.0"": 1, ""126.85"": 33, ""119.95"": 24, ""99.0"": 4, ""98.4"": 1, ""111.95"": 20, ""100.75"": 11, ""141.0"": 29, ""145.6"": 17, ""120.85"": 19, ""135.9"": 32, ""121.15"": 26, ""149.7"": 13, ""126.05"": 34, ""142.15"": 15, ""115.2"": 12, ""134.6"": 23, ""119.85"": 23, ""182.75"": 10, ""152.75"": 11, ""198.0"": 5, ""162.1"": 23, ""182.25"": 7, ""150.0"": 23, ""190.65"": 5, ""163.8"": 26, ""212.8"": 1, ""208.7"": 2, ""153.55"": 8, ""139.6"": 22, ""192.95"": 7, ""135.0"": 48, ""181.35"": 10, ""156.2"": 20, ""188.2"": 5, ""148.54"": 7, ""149.12"": 5, ""177.3"": 9, ""136.0"": 31, ""126.31"": 21, ""151.49"": 13, ""100.5"": 7}"
NATIONALUM,"{""39.6"": 2, ""48.0"": 3, ""40.7"": 4, ""40.9"": 3, ""48.75"": 4, ""24.4"": 1, ""26.6"": 1, ""35.35"": 10, ""26.75"": 1, ""29.3"": 4, ""37.5"": 7, ""32.05"": 3, ""40.05"": 6, ""29.95"": 5, ""29.1"": 5, ""45.0"": 13, ""37.35"": 6, ""50.0"": 3, ""43.1"": 17, ""64.0"": 2, ""50.7"": 4, ""61.75"": 2, ""52.75"": 1, ""82.1"": 25, ""65.05"": 2, ""97.45"": 15, ""71.25"": 16, ""102.45"": 10, ""85.2"": 13, ""127.95"": 4, ""95.1"": 21, ""104.4"": 9, ""86.3"": 4, ""115.25"": 7, ""99.1"": 16, ""128.25"": 4, ""108.85"": 7, ""132.7"": 5, ""112.5"": 7, ""132.4"": 1, ""86.75"": 6, ""66.95"": 12, ""83.45"": 19, ""75.95"": 14, ""83.8"": 27, ""73.6"": 7, ""68.05"": 5, ""81.15"": 18, ""69.8"": 12, ""86.55"": 4, ""75.65"": 10, ""85.8"": 7, ""75.7"": 10, ""85.0"": 16, ""79.2"": 28, ""87.0"": 6, ""80.65"": 15, ""97.6"": 13, ""86.2"": 7, ""106.35"": 5, ""91.85"": 12, ""102.25"": 9, ""88.6"": 11, ""95.3"": 19, ""121.85"": 10, ""169.3"": 4, ""137.35"": 2, ""170.45"": 2, ""130.25"": 2, ""168.75"": 3, ""206.3"": 6, ""147.15"": 4, ""180.76"": 5, ""209.0"": 2, ""163.16"": 3, ""187.0"": 13, ""168.02"": 2, ""262.99"": 1, ""215.71"": 5}"
NSLNISP,"{""39.4"": 2, ""29.75"": 1, ""39.9"": 5, ""46.5"": 9, ""42.0"": 6, ""49.2"": 6, ""59.75"": 9, ""53.65"": 10, ""39.15"": 3, ""52.85"": 13, ""46.9"": 11, ""73.7"": 1, ""57.0"": 14, ""50.55"": 12, ""68.95"": 3, ""58.25"": 9, ""67.4"": 2, ""51.9"": 15, ""62.45"": 3, ""53.2"": 6, ""56.25"": 10, ""49.9"": 14, ""55.21"": 16, ""42.95"": 15, ""50.39"": 11, ""43.06"": 12, ""49.5"": 9}"
PENIND,"{""24.45"": 4, ""30.5"": 3, ""31.5"": 7, ""24.5"": 2, ""29.85"": 6, ""26.0"": 13, ""11.4"": 1, ""19.6"": 5, ""17.85"": 26, ""13.75"": 1, ""20.9"": 14, ""15.1"": 4, ""20.15"": 4, ""14.8"": 1, ""15.0"": 2, ""23.1"": 3, ""17.2"": 15, ""27.0"": 11, ""19.7"": 2, ""23.25"": 1, ""17.05"": 10, ""16.2"": 14, ""16.4"": 12, ""29.5"": 8, ""42.9"": 6, ""27.6"": 7, ""27.8"": 11, ""32.15"": 4, ""27.15"": 6, ""31.7"": 2, ""25.7"": 6, ""48.0"": 6, ""31.3"": 3, ""39.95"": 34, ""34.25"": 5, ""43.0"": 6, ""33.0"": 4, ""31.05"": 3, ""40.75"": 7, ""36.6"": 19, ""50.2"": 1, ""70.3"": 10, ""49.65"": 2, ""63.45"": 4, ""52.5"": 1, ""82.25"": 5, ""66.55"": 3, ""86.0"": 3, ""68.55"": 9, ""66.45"": 3, ""90.9"": 2, ""77.55"": 5, ""119.95"": 6, ""100.75"": 5, ""123.9"": 7, ""94.1"": 1, ""131.9"": 5, ""113.0"": 6, ""163.4"": 2, ""106.4"": 10, ""140.45"": 9, ""113.9"": 6, ""144.5"": 6, ""120.1"": 7, ""186.0"": 7, ""162.0"": 4, ""191.7"": 6, ""204.12"": 7, ""164.3"": 4, ""201.33"": 4, ""162.27"": 5, ""166.66"": 3, ""215.0"": 3, ""167.7"": 8, ""227.7"": 2}"
POCL,"{""131.05"": 2, ""168.0"": 2, ""223.2"": 8, ""187.1"": 2, ""260.65"": 2, ""188.75"": 3, ""254.5"": 2, ""218.1"": 17, ""245.0"": 4, ""199.5"": 6, ""243.5"": 9, ""212.9"": 15, ""191.2"": 3, ""426.2"": 4, ""453.15"": 2, ""341.3"": 7, ""291.0"": 1, ""355.0"": 10, ""382.5"": 9, ""325.5"": 4, ""390.0"": 5, ""289.75"": 1, ""440.3"": 1, ""1190.0"": 1, ""1130.0"": 1, ""792.0"": 3, ""821.3"": 2, ""955.9"": 5}"
PRAKASH,"{""59.65"": 18, ""39.25"": 7, ""64.8"": 10, ""18.55"": 2, ""32.7"": 1, ""25.6"": 3, ""41.45"": 7, ""31.25"": 1, ""51.9"": 24, ""35.9"": 7, ""47.9"": 9, ""47.7"": 8, ""40.05"": 12, ""58.65"": 10, ""45.05"": 17, ""65.45"": 13, ""58.35"": 18, ""47.1"": 7, ""90.85"": 6, ""72.85"": 5, ""104.75"": 1, ""72.35"": 4, ""73.5"": 15, ""88.3"": 4, ""60.75"": 17, ""64.95"": 14, ""79.75"": 11, ""63.65"": 8, ""74.0"": 16, ""50.1"": 18, ""64.9"": 5, ""69.0"": 18, ""53.2"": 30, ""66.05"": 19, ""87.5"": 4, ""45.1"": 16, ""50.0"": 8, ""55.6"": 21, ""50.55"": 14, ""61.65"": 11, ""57.35"": 20, ""58.1"": 8, ""47.5"": 12, ""71.45"": 9, ""48.75"": 9, ""94.3"": 3, ""203.0"": 9, ""147.0"": 2, ""192.65"": 5, ""200.0"": 7, ""223.6"": 2, ""128.15"": 5, ""184.0"": 13, ""161.2"": 11, ""179.45"": 12, ""150.65"": 10, ""138.0"": 4, ""212.0"": 3, ""200.45"": 3, ""169.14"": 17, ""237.0"": 1, ""147.9"": 1, ""178.48"": 13, ""159.05"": 10, ""183.55"": 10, ""143.43"": 2, ""177.8"": 19}"
PRECWIRE,"{""19.2"": 5, ""25.85"": 12, ""18.45"": 2, ""24.35"": 3, ""24.1"": 1, ""8.25"": 1, ""12.7"": 2, ""9.65"": 2, ""15.2"": 1, ""14.95"": 5, ""19.5"": 6, ""14.65"": 7, ""20.45"": 8, ""16.4"": 2, ""23.45"": 6, ""19.05"": 3, ""22.25"": 7, ""18.7"": 3, ""28.65"": 4, ""23.55"": 7, ""30.55"": 9, ""25.4"": 4, ""32.65"": 4, ""32.3"": 3, ""25.9"": 2, ""34.95"": 2, ""30.05"": 7, ""44.15"": 2, ""36.0"": 2, ""57.15"": 4, ""87.3"": 4, ""50.4"": 4, ""64.6"": 5, ""38.0"": 2, ""65.15"": 2, ""62.55"": 4, ""53.65"": 8, ""61.3"": 5, ""74.85"": 11, ""66.6"": 8, ""87.0"": 3, ""63.7"": 3, ""59.4"": 9, ""71.15"": 11, ""96.0"": 3, ""99.7"": 1, ""88.05"": 5, ""141.1"": 11, ""106.75"": 2, ""123.3"": 7, ""134.5"": 8, ""113.65"": 4, ""155.5"": 7, ""122.9"": 7, ""148.4"": 5, ""112.0"": 6, ""139.0"": 6, ""120.55"": 13, ""148.0"": 6, ""143.7"": 6, ""103.55"": 2, ""175.5"": 3, ""167.68"": 6, ""142.5"": 12, ""174.0"": 4, ""221.0"": 1, ""168.0"": 6, ""206.0"": 5, ""189.94"": 10, ""147.5"": 7}"
RAJRATAN,"{""49.45"": 2, ""33.2"": 1, ""42.0"": 2, ""56.8"": 1, ""47.8"": 4, ""58.6"": 2, ""69.1"": 3, ""58.5"": 3, ""79.6"": 1, ""60.75"": 3, ""92.0"": 4, ""78.4"": 4, ""95.55"": 1, ""118.8"": 1, ""106.35"": 1, ""177.35"": 1, ""219.2"": 4, ""185.4"": 1, ""369.6"": 2, ""551.7"": 8, ""352.8"": 1, ""440.0"": 7, ""394.0"": 3, ""529.6"": 15, ""392.45"": 5, ""462.2"": 11, ""383.0"": 1, ""610.0"": 15, ""453.1"": 9, ""423.0"": 4, ""603.9"": 15, ""801.5"": 4, ""588.15"": 24, ""735.0"": 42, ""539.4"": 9, ""1409.9"": 1, ""1111.0"": 2, ""821.55"": 14, ""987.0"": 2, ""774.0"": 34, ""930.0"": 5, ""704.0"": 3, ""805.4"": 6, ""697.0"": 5, ""919.9"": 5, ""750.0"": 34, ""882.0"": 7, ""859.65"": 5, ""716.55"": 11, ""816.8"": 7, ""741.9"": 30, ""859.0"": 6, ""717.0"": 11, ""789.95"": 30, ""724.7"": 22, ""819.85"": 8, ""605.1"": 16, ""677.95"": 3, ""578.5"": 12, ""694.2"": 8, ""501.0"": 11, ""662.8"": 8, ""556.0"": 4, ""629.25"": 11, ""622.85"": 9, ""618.0"": 12, ""519.95"": 4, ""522.0"": 5, ""510.0"": 7}"
RATNAMANI,"{""594.65"": 11, ""666.65"": 8, ""906.65"": 2, ""926.65"": 1, ""479.4"": 1, ""625.35"": 4, ""526.8"": 1, ""746.0"": 4, ""670.0"": 8, ""832.0"": 8, ""747.45"": 4, ""863.35"": 9, ""873.85"": 4, ""796.55"": 8, ""1198.05"": 1, ""977.35"": 2, ""1106.45"": 4, ""967.45"": 1, ""1398.65"": 16, ""1206.7"": 1, ""1429.95"": 16, ""1168.15"": 3, ""1399.35"": 17, ""1431.35"": 17, ""1332.55"": 16, ""1498.9"": 4, ""1342.35"": 11, ""1473.35"": 20, ""1533.35"": 9, ""1383.35"": 15, ""1536.85"": 2, ""1237.05"": 2, ""1348.0"": 17, ""1240.85"": 6, ""1508.65"": 2, ""1361.55"": 19, ""1556.75"": 4, ""1760.0"": 9, ""1408.15"": 12, ""1909.35"": 12, ""1437.35"": 19, ""1913.7"": 16, ""1601.05"": 3, ""1815.25"": 3, ""2100.0"": 5, ""1831.0"": 5, ""2140.6"": 6, ""1899.3"": 8, ""2023.0"": 16, ""1890.1"": 4, ""2096.6"": 10, ""1886.4"": 6, ""2437.0"": 3, ""2036.55"": 8, ""1916.05"": 20, ""2250.0"": 6, ""2528.0"": 6, ""2262.0"": 5, ""2697.0"": 7, ""2506.1"": 1, ""2803.6"": 8, ""2510.15"": 1, ""3938.8"": 1, ""3799.65"": 4, ""3600.0"": 21, ""2581.5"": 20, ""3079.85"": 8, ""2823.35"": 5, ""3000.0"": 12, ""3095.6"": 8, ""3739.05"": 5, ""3425.25"": 17, ""3738.55"": 6, ""3405.0"": 19, ""3978.5"": 1, ""3422.3"": 16, ""3769.65"": 6}"
RATNAVEER,"{""109.8"": 1, ""138.0"": 7, ""112.55"": 5, ""115.0"": 12, ""122.7"": 8, ""111.55"": 2, ""122.6"": 9, ""154.0"": 1, ""109.55"": 1, ""119.1"": 19, ""146.4"": 2, ""107.1"": 1, ""208.35"": 3, ""168.0"": 8, ""225.27"": 3, ""170.3"": 9, ""273.97"": 1, ""190.0"": 6}"
SAIL,"{""41.2"": 5, ""51.9"": 2, ""20.15"": 1, ""32.25"": 1, ""26.55"": 3, ""35.1"": 16, ""38.7"": 8, ""44.75"": 4, ""32.65"": 8, ""80.3"": 12, ""55.3"": 3, ""81.5"": 19, ""67.1"": 6, ""98.5"": 8, ""151.3"": 9, ""117.1"": 15, ""139.75"": 10, ""119.55"": 14, ""120.8"": 17, ""145.9"": 6, ""112.55"": 12, ""105.0"": 13, ""131.8"": 15, ""112.8"": 13, ""99.25"": 10, ""123.45"": 17, ""94.15"": 9, ""106.75"": 10, ""84.35"": 30, ""102.5"": 13, ""112.35"": 19, ""69.5"": 7, ""63.6"": 5, ""84.05"": 24, ""85.0"": 30, ""73.2"": 6, ""82.7"": 35, ""88.0"": 21, ""88.65"": 16, ""73.75"": 14, ""93.9"": 14, ""81.45"": 16, ""81.1"": 17, ""89.35"": 14, ""77.6"": 16, ""80.75"": 18, ""86.6"": 20, ""80.45"": 9, ""96.15"": 8, ""83.9"": 28, ""103.65"": 15, ""81.8"": 27, ""126.9"": 17, ""107.5"": 11, ""150.0"": 11, ""116.0"": 23, ""145.0"": 9, ""117.35"": 10, ""151.0"": 11, ""175.35"": 2, ""124.8"": 14, ""137.2"": 10, ""156.35"": 4, ""125.0"": 11, ""138.78"": 6, ""123.8"": 19, ""144.2"": 7, ""110.4"": 17, ""108.65"": 12, ""130.09"": 20, ""99.66"": 11}"
SARDAEN,"{""20.0"": 7, ""17.3"": 8, ""16.35"": 4, ""26.7"": 2, ""19.85"": 1, ""9.8"": 1, ""15.4"": 4, ""12.8"": 3, ""19.0"": 3, ""18.1"": 4, ""16.0"": 2, ""29.75"": 1, ""19.9"": 4, ""21.5"": 5, ""35.6"": 3, ""28.3"": 1, ""40.0"": 2, ""29.3"": 1, ""40.8"": 1, ""35.3"": 4, ""37.6"": 13, ""61.4"": 1, ""49.6"": 1, ""74.75"": 4, ""62.25"": 1, ""86.3"": 10, ""63.7"": 4, ""62.5"": 3, ""94.0"": 6, ""83.15"": 18, ""71.2"": 5, ""87.7"": 16, ""76.25"": 12, ""96.0"": 4, ""72.7"": 9, ""105.0"": 13, ""136.0"": 3, ""82.6"": 15, ""70.0"": 8, ""96.95"": 4, ""85.1"": 10, ""94.5"": 5, ""79.6"": 10, ""79.9"": 19, ""107.5"": 9, ""90.8"": 13, ""117.2"": 3, ""100.55"": 7, ""121.95"": 7, ""96.7"": 3, ""117.45"": 6, ""104.6"": 7, ""107.2"": 8, ""205.0"": 10, ""173.15"": 1, ""256.0"": 8, ""234.8"": 14, ""193.05"": 7, ""265.0"": 4, ""234.0"": 13, ""263.4"": 3, ""180.25"": 2, ""225.6"": 7, ""283.95"": 4, ""201.0"": 4, ""299.0"": 1, ""245.0"": 11, ""525.0"": 1, ""412.15"": 1, ""403.0"": 1, ""517.0"": 2, ""459.05"": 7}"
SATINDLTD,"{""58.15"": 2, ""84.2"": 3, ""57.0"": 2, ""72.45"": 7, ""55.0"": 1, ""81.7"": 7, ""70.4"": 11, ""94.65"": 7, ""145.6"": 1, ""104.0"": 17, ""84.15"": 3, ""120.65"": 12, ""101.05"": 11, ""139.35"": 2, ""101.95"": 20, ""83.4"": 4, ""108.5"": 16, ""103.9"": 13, ""90.0"": 13, ""99.0"": 15, ""84.7"": 3, ""97.19"": 9, ""86.11"": 4, ""144.0"": 4, ""112.7"": 7, ""151.5"": 1, ""102.02"": 21, ""125.0"": 15, ""124.4"": 5, ""96.27"": 15}"
SBCL,"{""78.4"": 1, ""129.0"": 1, ""193.95"": 4, ""172.15"": 1, ""275.6"": 8, ""217.4"": 2, ""298.0"": 7, ""232.15"": 4, ""339.15"": 6, ""254.85"": 14, ""389.35"": 3, ""221.95"": 2, ""318.65"": 5, ""247.0"": 5, ""313.35"": 6, ""269.9"": 5, ""436.65"": 5, ""365.35"": 3, ""506.65"": 11, ""484.0"": 6, ""370.05"": 5, ""446.75"": 7, ""359.0"": 5, ""361.25"": 4, ""449.95"": 5, ""384.0"": 6, ""545.3"": 30, ""478.6"": 5, ""557.95"": 21, ""610.85"": 7, ""750.0"": 1, ""501.55"": 8, ""599.0"": 23, ""506.75"": 11, ""561.0"": 16, ""488.0"": 9, ""571.0"": 20, ""520.0"": 24, ""616.95"": 9, ""519.05"": 20, ""575.85"": 22, ""460.0"": 9, ""599.3"": 29, ""519.0"": 22, ""600.0"": 20, ""460.95"": 4, ""522.3"": 21, ""691.95"": 6, ""536.1"": 27, ""548.25"": 29, ""729.8"": 2, ""533.1"": 23, ""639.75"": 8, ""499.0"": 9}"
SHYAMMETL,"{""461.15"": 9, ""361.35"": 9, ""417.75"": 7, ""382.35"": 9, ""333.05"": 10, ""373.0"": 8, ""302.05"": 30, ""300.0"": 50, ""357.5"": 12, ""315.9"": 14, ""357.8"": 7, ""289.15"": 18, ""385.5"": 4, ""291.1"": 20, ""346.7"": 15, ""330.0"": 8, ""273.1"": 6, ""322.0"": 6, ""284.95"": 15, ""308.5"": 14, ""280.05"": 8, ""314.7"": 17, ""282.0"": 15, ""334.9"": 10, ""329.1"": 9, ""254.55"": 1, ""313.7"": 13, ""292.0"": 32, ""373.95"": 8, ""494.35"": 1, ""426.9"": 7, ""482.7"": 7, ""420.2"": 8, ""483.9"": 2, ""737.8"": 9, ""511.2"": 1, ""587.3"": 3, ""661.0"": 6, ""561.4"": 1, ""668.3"": 9, ""524.2"": 2, ""745.3"": 8, ""646.7"": 13, ""769.95"": 8, ""844.5"": 6, ""956.9"": 1, ""775.0"": 7, ""778.65"": 7, ""874.0"": 4, ""628.25"": 10, ""830.45"": 10}"
SURYAROSNI,"{""40.0"": 13, ""48.2"": 4, ""40.25"": 11, ""37.75"": 2, ""49.5"": 5, ""41.0"": 13, ""15.5"": 2, ""24.45"": 1, ""19.0"": 1, ""34.5"": 1, ""28.0"": 1, ""49.35"": 2, ""53.9"": 1, ""48.75"": 1, ""95.85"": 8, ""79.5"": 1, ""96.0"": 9, ""77.1"": 1, ""102.5"": 7, ""84.0"": 7, ""85.0"": 10, ""143.25"": 4, ""126.7"": 5, ""125.45"": 4, ""152.55"": 8, ""123.8"": 11, ""216.85"": 3, ""145.9"": 7, ""137.8"": 9, ""168.25"": 7, ""119.55"": 9, ""97.9"": 6, ""102.75"": 10, ""125.9"": 10, ""88.8"": 14, ""114.1"": 4, ""104.4"": 9, ""85.75"": 5, ""80.9"": 3, ""135.0"": 8, ""112.0"": 11, ""122.25"": 9, ""100.1"": 3, ""125.25"": 9, ""111.0"": 9, ""177.8"": 4, ""185.35"": 5, ""150.7"": 8, ""187.35"": 5, ""214.75"": 3, ""233.7"": 5, ""192.2"": 6, ""209.2"": 6, ""182.25"": 2, ""288.5"": 17, ""225.4"": 1, ""300.3"": 10, ""241.6"": 7, ""243.6"": 7, ""420.8"": 1, ""295.5"": 5, ""233.8"": 4, ""346.95"": 8, ""270.15"": 8, ""261.0"": 8, ""345.0"": 10, ""274.65"": 10, ""362.6"": 3, ""315.05"": 14, ""372.0"": 2, ""298.5"": 7, ""359.9"": 4, ""265.8"": 6, ""303.85"": 14, ""308.95"": 12, ""230.3"": 1}"
