stocks,levels
BSE,"{""(196.65, '2020-02')"": 7, ""(91.65, '2020-03')"": 2, ""(202.65, '2020-09')"": 14, ""(155.35, '2020-11')"": 3, ""(219.35, '2021-01')"": 1, ""(178.5, '2021-03')"": 12, ""(470.0, '2021-07')"": 5, ""(791.25, '2021-12')"": 2, ""(1046.65, '2022-03')"": 1, ""(549.0, '2022-06')"": 5, ""(406.2, '2023-03')"": 6, ""(1941.05, '2024-03')"": 1, ""(3264.7, '2024-04')"": 1, ""(2115.0, '2024-07')"": 3}"
IPCALAB,"{""(912.5, '2020-04')"": 22, ""(1230.0, '2020-10')"": 12, ""(892.7, '2021-02')"": 29, ""(1154.5, '2021-05')"": 15, ""(1383.1, '2021-09')"": 8, ""(925.2, '2022-02')"": 22, ""(831.05, '2022-06')"": 19, ""(1034.3, '2022-08')"": 36, ""(951.3, '2022-11')"": 13, ""(669.8, '2023-05')"": 5, ""(1374.6, '2024-04')"": 4, ""(1052.0, '2024-06')"": 35, ""(1708.65, '2024-10')"": 2}"
IFCI,"{""(3.1, '2020-03')"": 1, ""(8.4, '2020-06')"": 4, ""(11.5, '2020-12')"": 36, ""(16.0, '2021-03')"": 12, ""(16.4, '2021-06')"": 5, ""(10.55, '2021-08')"": 23, ""(18.85, '2021-12')"": 1, ""(10.8, '2022-02')"": 13, ""(8.25, '2022-06')"": 3, ""(9.4, '2022-10')"": 17, ""(16.65, '2022-12')"": 9, ""(9.0, '2023-03')"": 18, ""(71.8, '2024-02')"": 8, ""(91.4, '2024-07')"": 1, ""(49.72, '2024-10')"": 2}"
INDIGO,"{""(771.3, '2020-03')"": 1, ""(1787.0, '2020-12')"": 25, ""(1616.2, '2021-08')"": 16, ""(2380.0, '2021-11')"": 11, ""(1771.0, '2021-12')"": 30, ""(2282.1, '2022-02')"": 5, ""(1555.1, '2022-03')"": 3, ""(1511.75, '2022-06')"": 8, ""(2103.95, '2022-08')"": 6, ""(1676.0, '2022-11')"": 30, ""(2180.0, '2023-02')"": 9, ""(1810.65, '2023-03')"": 29, ""(2745.1, '2023-07')"": 2, ""(2333.35, '2023-09')"": 6, ""(5035.0, '2024-09')"": 1, ""(3780.0, '2024-10')"": 1}"
CERA,"{""(2749.0, '2020-01')"": 3, ""(1986.0, '2020-03')"": 1, ""(2121.0, '2020-08')"": 3, ""(4895.0, '2021-06')"": 30, ""(4191.75, '2021-09')"": 10, ""(6450.0, '2021-10')"": 9, ""(3953.2, '2022-02')"": 25, ""(3515.0, '2022-05')"": 7, ""(6076.6, '2022-11')"": 9, ""(4963.4, '2022-12')"": 11, ""(6788.0, '2023-02')"": 9, ""(9740.0, '2023-09')"": 4, ""(6591.2, '2024-03')"": 4, ""(10789.95, '2024-08')"": 1}"
IDFCFIRSTB,"{""(17.65, '2020-03')"": 1, ""(34.5, '2020-08')"": 13, ""(69.3, '2021-03')"": 1, ""(62.0, '2021-06')"": 4, ""(40.75, '2021-08')"": 16, ""(53.5, '2021-10')"": 8, ""(37.6, '2022-02')"": 7, ""(28.95, '2022-06')"": 1, ""(64.3, '2022-12')"": 10, ""(52.1, '2023-03')"": 10, ""(100.7, '2023-09')"": 1, ""(75.05, '2024-03')"": 19, ""(86.1, '2024-04')"": 15, ""(59.3, '2024-10')"": 16}"
POLYCAB,"{""(1182.0, '2020-02')"": 3, ""(570.0, '2020-03')"": 1, ""(2648.0, '2021-10')"": 15, ""(2771.75, '2022-01')"": 8, ""(2162.0, '2022-03')"": 6, ""(2820.0, '2022-04')"": 9, ""(2043.85, '2022-06')"": 1, ""(5733.0, '2023-12')"": 1, ""(3801.0, '2024-01')"": 4, ""(7331.45, '2024-06')"": 7, ""(7605.0, '2024-10')"": 1}"
TECHNOE,"{""(317.0, '2020-02')"": 13, ""(171.05, '2020-05')"": 1, ""(245.0, '2020-08')"": 14, ""(362.8, '2021-07')"": 13, ""(252.1, '2021-08')"": 15, ""(222.0, '2021-12')"": 5, ""(268.4, '2022-01')"": 27, ""(224.0, '2022-03')"": 6, ""(231.2, '2022-06')"": 9, ""(319.75, '2022-07')"": 19, ""(254.0, '2022-09')"": 11, ""(391.0, '2023-02')"": 3, ""(607.2, '2024-03')"": 1, ""(1822.0, '2024-10')"": 1}"
CAPLIPOINT,"{""(383.5, '2020-02')"": 7, ""(176.2, '2020-03')"": 1, ""(305.1, '2020-07')"": 12, ""(686.0, '2020-08')"": 28, ""(437.75, '2020-11')"": 4, ""(401.0, '2021-03')"": 1, ""(1034.8, '2021-07')"": 7, ""(650.0, '2022-02')"": 4, ""(626.0, '2022-05')"": 5, ""(856.8, '2022-08')"": 7, ""(689.45, '2022-09')"": 20, ""(575.0, '2023-03')"": 3, ""(1619.05, '2024-02')"": 1, ""(1240.0, '2024-03')"": 8, ""(1225.0, '2024-06')"": 3}"
INDUSTOWER,"{""(296.5, '2019-12')"": 7, ""(120.05, '2020-03')"": 1, ""(242.5, '2020-05')"": 26, ""(162.2, '2020-09')"": 12, ""(282.65, '2021-02')"": 4, ""(194.1, '2021-08')"": 24, ""(332.8, '2021-09')"": 6, ""(181.2, '2022-05')"": 13, ""(230.9, '2022-07')"": 20, ""(182.5, '2022-09')"": 13, ""(135.15, '2023-01')"": 1, ""(135.8, '2023-04')"": 1, ""(292.0, '2024-06')"": 7, ""(460.35, '2024-08')"": 2}"
