stocks,levels
IRCON,"{""59.9"": 8, ""29.0"": 1, ""52.7"": 4, ""36.35"": 12, ""54.25"": 8, ""39.65"": 28, ""54.0"": 9, ""40.15"": 34, ""53.4"": 7, ""39.1"": 18, ""34.8"": 1, ""66.75"": 1, ""174.45"": 5, ""280.85"": 5, ""351.6"": 1, ""237.7"": 7}"
TECHNOE,"{""317.0"": 13, ""171.05"": 1, ""245.0"": 14, ""362.8"": 13, ""252.1"": 15, ""222.0"": 5, ""268.4"": 27, ""224.0"": 6, ""231.2"": 9, ""319.75"": 19, ""254.0"": 11, ""391.0"": 3, ""607.2"": 1, ""1822.0"": 1}"
OMINFRAL,"{""27.4"": 3, ""9.9"": 1, ""26.75"": 1, ""18.95"": 2, ""38.75"": 13, ""56.45"": 1, ""27.5"": 4, ""41.0"": 21, ""33.3"": 6, ""50.4"": 6, ""29.7"": 7, ""158.55"": 5, ""97.05"": 3, ""227.9"": 1, ""124.34"": 4, ""186.0"": 3}"
PATELENG,"{""19.6"": 23, ""6.95"": 2, ""15.3"": 18, ""8.15"": 3, ""14.95"": 26, ""9.95"": 7, ""20.75"": 10, ""11.45"": 7, ""31.15"": 1, ""17.25"": 7, ""26.2"": 7, ""13.15"": 17, ""62.0"": 10, ""42.05"": 1, ""79.0"": 1, ""51.05"": 13, ""74.4"": 3, ""50.2"": 11, ""46.25"": 4, ""59.55"": 15}"
CEIGALL,{}
RVNL,"{""29.3"": 10, ""10.0"": 1, ""23.5"": 6, ""35.55"": 26, ""26.35"": 3, ""34.5"": 25, ""27.5"": 4, ""44.8"": 1, ""29.0"": 4, ""37.4"": 11, ""29.05"": 6, ""84.1"": 1, ""56.05"": 2, ""199.25"": 2, ""345.5"": 2, ""647.0"": 1}"
ARKADE,"{""128.15"": 1}"
ABINFRA,"{""8.65"": 2, ""4.25"": 1, ""7.2"": 4, ""4.95"": 8, ""9.45"": 2, ""10.05"": 8, ""15.9"": 2, ""36.4"": 1, ""23.3"": 1, ""64.8"": 1, ""46.35"": 1, ""106.47"": 1}"
SWSOLAR,"{""69.7"": 1, ""289.0"": 39, ""188.6"": 1, ""294.85"": 49, ""183.5"": 1, ""343.8"": 5, ""220.05"": 15, ""509.1"": 7, ""295.0"": 49, ""273.15"": 21, ""362.05"": 12, ""256.25"": 15, ""338.4"": 6, ""277.05"": 25, ""408.5"": 10, ""253.0"": 13, ""828.0"": 1, ""758.45"": 6}"
GARUDA,{}
GENSOL,"{""944.4"": 6, ""1376.0"": 1, ""751.0"": 16, ""1124.9"": 2, ""841.15"": 15}"
