stocks,levels
DELTAMAGNT,"{""46.95"": 3, ""17.05"": 2, ""30.9"": 5, ""17.0"": 1, ""37.9"": 9, ""60.9"": 1, ""111.65"": 5, ""125.4"": 2, ""62.3"": 5, ""108.0"": 6, ""85.9"": 16, ""63.2"": 6, ""117.8"": 1, ""122.0"": 2, ""132.75"": 1, ""82.05"": 23, ""83.11"": 18, ""118.79"": 2, ""136.04"": 1}"
RELTD,"{""166.39"": 1, ""156.56"": 1}"
TIL,"{""63.3"": 1, ""24.6"": 1, ""54.7"": 7, ""34.05"": 7, ""34.6"": 23, ""55.25"": 12, ""40.7"": 20, ""67.3"": 1, ""36.25"": 13, ""58.0"": 10, ""37.15"": 20, ""42.3"": 28, ""24.3"": 1, ""37.3"": 30, ""22.6"": 1, ""60.85"": 3, ""28.45"": 9, ""435.15"": 1}"
DYNAMATECH,"{""1285.0"": 3, ""436.45"": 1, ""1032.55"": 5, ""626.3"": 3, ""3380.0"": 5, ""1786.0"": 7, ""2645.5"": 7, ""1678.65"": 3, ""2813.55"": 4, ""3600.0"": 1, ""9082.9"": 1, ""6176.25"": 1, ""8937.0"": 3}"
GMMPFAUDLR,"{""2300.0"": 1, ""1111.75"": 3, ""1579.9"": 52, ""1811.65"": 11, ""1373.35"": 33, ""1752.35"": 13, ""1765.0"": 10, ""1370.0"": 30, ""1256.65"": 32, ""2110.0"": 1, ""1485.0"": 44, ""1415.55"": 39, ""1376.0"": 30, ""1897.95"": 15, ""1205.6"": 31, ""1143.1"": 8, ""1530.0"": 47}"
KIRLPNU,"{""699.85"": 10, ""697.95"": 6, ""541.05"": 1, ""1454.75"": 2, ""1192.75"": 5, ""1817.0"": 1}"
MANUGRAPH,"{""18.65"": 13, ""6.35"": 1, ""12.25"": 24, ""7.75"": 3, ""15.55"": 15, ""9.85"": 8, ""10.65"": 6, ""23.2"": 11, ""11.65"": 10, ""19.25"": 9, ""12.95"": 16, ""22.75"": 11, ""14.25"": 26, ""28.8"": 1, ""35.2"": 1, ""19.45"": 7, ""26.65"": 2, ""18.0"": 16, ""31.0"": 2}"
WENDT,"{""1611.0"": 1, ""4275.7"": 16, ""3978.0"": 3, ""2820.0"": 13, ""3054.55"": 11, ""5140.0"": 12, ""5690.0"": 1, ""4538.3"": 4, ""9195.55"": 13, ""7280.0"": 7, ""8665.0"": 4, ""7017.0"": 1, ""12232.25"": 5, ""15990.0"": 13, ""10401.0"": 4, ""17000.05"": 1, ""13822.0"": 9, ""18033.65"": 1}"
RESPONIND,"{""71.6"": 1, ""67.6"": 1, ""200.0"": 5, ""202.0"": 2, ""90.3"": 19, ""215.0"": 2, ""104.3"": 5, ""156.05"": 15, ""100.95"": 5, ""105.0"": 11, ""364.95"": 1, ""250.05"": 12, ""339.45"": 3}"
ELECON,"{""21.85"": 1, ""8.1"": 1, ""18.4"": 4, ""10.7"": 7, ""109.5"": 2, ""64.0"": 2, ""158.7"": 1, ""238.0"": 1, ""174.9"": 4, ""561.0"": 6, ""395.15"": 5, ""716.75"": 1, ""739.1"": 2, ""527.55"": 3}"
IFBIND,"{""219.15"": 1, ""1502.9"": 5, ""903.15"": 19, ""876.25"": 25, ""1365.85"": 15, ""800.0"": 17, ""852.15"": 13, ""1129.95"": 12, ""698.0"": 5, ""908.0"": 25, ""850.0"": 17, ""1014.0"": 31, ""2359.9"": 1, ""1481.65"": 5}"
TRF,"{""142.95"": 8, ""45.15"": 1, ""124.7"": 10, ""70.75"": 2, ""116.9"": 11, ""80.3"": 7, ""170.0"": 14, ""98.4"": 9, ""172.4"": 13, ""106.1"": 9, ""168.95"": 16, ""375.4"": 2, ""152.65"": 6, ""188.0"": 7, ""155.1"": 7, ""237.15"": 8, ""669.0"": 1}"
GRINDWELL,"{""562.0"": 7, ""698.0"": 2, ""373.55"": 1, ""476.45"": 4, ""654.5"": 9, ""2018.35"": 14, ""1504.8"": 3, ""1983.8"": 10, ""1451.0"": 9, ""2328.35"": 19, ""1777.0"": 24, ""2149.15"": 37, ""1720.25"": 15, ""2495.0"": 5, ""1950.0"": 36, ""2468.1"": 18, ""1875.2"": 14, ""2960.0"": 1, ""2632.0"": 4}"
MODISONLTD,"{""97.25"": 2, ""66.0"": 25, ""104.9"": 4, ""59.4"": 9, ""49.55"": 1, ""81.15"": 4, ""59.45"": 12, ""50.1"": 1, ""95.85"": 3, ""158.7"": 10, ""97.2"": 2, ""115.05"": 2, ""232.8"": 1, ""146.75"": 8, ""211.0"": 1}"
TI,"{""19.9"": 2, ""22.85"": 1, ""15.25"": 2, ""49.2"": 1, ""102.9"": 9, ""64.6"": 1, ""50.65"": 1, ""127.1"": 1, ""98.2"": 5, ""291.4"": 4, ""182.05"": 1, ""288.9"": 3, ""202.05"": 6}"
